target,cv_type,fold,method,seed,episode,f1,auc
huasco,spatial,2,reptile,7,1,0.0,
huasco,spatial,2,reptile,7,2,0.0,
huasco,spatial,2,reptile,7,3,0.0,
huasco,spatial,2,reptile,7,4,0.0,
huasco,spatial,2,reptile,7,5,0.0,
huasco,spatial,2,reptile,7,6,0.0,
huasco,spatial,2,reptile,7,7,0.0,
huasco,spatial,2,reptile,7,8,0.0,
huasco,spatial,2,reptile,7,9,0.0,
huasco,spatial,2,fomaml,7,0,0.0,
huasco,spatial,2,fomaml,7,1,0.0,
huasco,spatial,2,fomaml,7,2,0.0,
huasco,spatial,2,fomaml,7,3,0.0,
huasco,spatial,2,fomaml,7,4,0.0,
huasco,spatial,2,fomaml,7,5,0.0,
huasco,spatial,2,fomaml,7,6,0.0,
huasco,spatial,2,fomaml,7,7,0.0,
huasco,spatial,2,fomaml,7,8,0.0,
huasco,spatial,2,fomaml,7,9,0.0,
huasco,spatial,3,independent,7,0,0.8688524590163934,0.9418079096045198
huasco,spatial,3,independent,7,1,0.9411764705882353,0.9761299435028248
huasco,spatial,3,independent,7,2,0.9137931034482759,0.9642655367231638
huasco,spatial,3,independent,7,3,0.9043478260869565,0.9686440677966102
huasco,spatial,3,independent,7,4,0.9243697478991597,0.9731638418079096
huasco,spatial,3,independent,7,5,0.8181818181818182,0.9189265536723163
huasco,spatial,3,independent,7,6,0.8333333333333334,0.9326271186440678
huasco,spatial,3,independent,7,7,0.7919463087248322,0.8598870056497175
huasco,spatial,3,independent,7,8,0.9107142857142857,0.9673728813559322
huasco,spatial,3,independent,7,9,0.8524590163934426,0.9052259887005649
huasco,spatial,3,finetune,7,0,0.926829268292683,0.9867231638418079
huasco,spatial,3,finetune,7,1,0.8833333333333333,0.9272598870056497
huasco,spatial,3,finetune,7,2,0.9032258064516129,0.9666666666666667
huasco,spatial,3,finetune,7,3,0.8928571428571429,0.9850282485875707
huasco,spatial,3,finetune,7,4,0.8976377952755905,0.9221751412429379
huasco,spatial,3,finetune,7,5,0.8547008547008547,0.9433615819209039
huasco,spatial,3,finetune,7,6,0.9026548672566371,0.973728813559322
huasco,spatial,3,finetune,7,7,0.8226950354609929,0.8805084745762712
huasco,spatial,3,finetune,7,8,0.8545454545454545,0.9680790960451977
huasco,spatial,3,finetune,7,9,0.9137931034482759,0.9690677966101695
huasco,spatial,3,reptile,7,0,0.8947368421052632,0.964406779661017
huasco,spatial,3,reptile,7,1,0.9043478260869565,0.9607344632768362
huasco,spatial,3,reptile,7,2,0.9090909090909091,0.9641242937853106
huasco,spatial,3,reptile,7,3,0.8854961832061069,0.9209039548022598
huasco,spatial,3,reptile,7,4,0.9193548387096774,0.9774011299435029
huasco,spatial,3,reptile,7,5,0.9256198347107438,0.9548022598870056
huasco,spatial,3,reptile,7,6,0.9310344827586207,0.951412429378531
huasco,spatial,3,reptile,7,7,0.9122807017543859,0.9635593220338983
huasco,spatial,3,reptile,7,8,0.8983050847457628,0.9319209039548022
huasco,spatial,3,reptile,7,9,0.9043478260869565,0.9570621468926553
huasco,spatial,3,fomaml,7,0,0.8571428571428571,0.9286723163841808
huasco,spatial,3,fomaml,7,1,0.9193548387096774,0.9480225988700565
huasco,spatial,3,fomaml,7,2,0.9007633587786259,0.9594632768361582
huasco,spatial,3,fomaml,7,3,0.8760330578512396,0.9502824858757063
huasco,spatial,3,fomaml,7,4,0.8793103448275862,0.9498587570621468
huasco,spatial,3,fomaml,7,5,0.9291338582677166,0.9733050847457627
huasco,spatial,3,fomaml,7,6,0.9411764705882353,0.9661016949152541
huasco,spatial,3,fomaml,7,7,0.8793103448275862,0.9500000000000001
huasco,spatial,3,fomaml,7,8,0.8813559322033898,0.9203389830508475
huasco,spatial,3,fomaml,7,9,0.9411764705882353,0.9734463276836158
huasco,spatial,4,independent,7,0,0.0,
huasco,spatial,4,independent,7,1,0.0,
huasco,spatial,4,independent,7,2,0.0,
huasco,spatial,4,independent,7,3,0.0,
huasco,spatial,4,independent,7,4,0.0,
huasco,spatial,4,independent,7,5,0.0,
huasco,spatial,4,independent,7,6,0.0,
huasco,spatial,4,independent,7,7,0.0,
huasco,spatial,4,independent,7,8,0.0,
huasco,spatial,4,independent,7,9,0.0,
huasco,spatial,4,finetune,7,0,0.0,
huasco,spatial,4,finetune,7,1,0.0,
huasco,spatial,4,finetune,7,2,0.0,
huasco,spatial,4,finetune,7,3,0.0,
huasco,spatial,4,finetune,7,4,0.0,
huasco,spatial,4,finetune,7,5,0.0,
huasco,spatial,4,finetune,7,6,0.0,
huasco,spatial,4,finetune,7,7,0.0,
huasco,spatial,4,finetune,7,8,0.0,
huasco,spatial,4,finetune,7,9,0.0,
huasco,spatial,4,reptile,7,0,0.0,
huasco,spatial,4,reptile,7,1,0.0,
huasco,spatial,4,reptile,7,2,0.0,
huasco,spatial,4,reptile,7,3,0.0,
huasco,spatial,4,reptile,7,4,0.0,
huasco,spatial,4,reptile,7,5,0.0,
huasco,spatial,4,reptile,7,6,0.0,
huasco,spatial,4,reptile,7,7,0.0,
huasco,spatial,4,reptile,7,8,0.0,
huasco,spatial,4,reptile,7,9,0.0,
huasco,spatial,4,fomaml,7,0,0.0,
huasco,spatial,4,fomaml,7,1,0.0,
huasco,spatial,4,fomaml,7,2,0.0,
huasco,spatial,4,fomaml,7,3,0.0,
huasco,spatial,4,fomaml,7,4,0.0,
huasco,spatial,4,fomaml,7,5,0.0,
huasco,spatial,4,fomaml,7,6,0.0,
huasco,spatial,4,fomaml,7,7,0.0,
huasco,spatial,4,fomaml,7,8,0.0,
huasco,spatial,4,fomaml,7,9,0.0,
huasco,random,0,independent,7,0,0.9026548672566371,0.9649122807017544
huasco,random,0,independent,7,1,0.896,0.9320574162679425
huasco,random,0,independent,7,2,0.890625,0.9545454545454545
huasco,random,0,independent,7,3,0.9152542372881356,0.9427432216905901
huasco,random,0,independent,7,4,0.8636363636363636,0.8963317384370015
huasco,random,0,independent,7,5,0.9180327868852459,0.9459330143540671
huasco,random,0,independent,7,6,0.8852459016393442,0.9448165869218501
huasco,random,0,independent,7,7,0.8503937007874016,0.9467304625199362
huasco,random,0,independent,7,8,0.8598130841121495,0.9553429027113237
huasco,random,0,independent,7,9,0.8468468468468469,0.9213716108452951
huasco,random,0,finetune,7,0,0.907563025210084,0.9473684210526315
huasco,random,0,finetune,7,1,0.8421052631578947,0.8786283891547049
huasco,random,0,finetune,7,2,0.9016393442622951,0.9389154704944178
huasco,random,0,finetune,7,3,0.8833333333333333,0.9564593301435407
huasco,random,0,finetune,7,4,0.9090909090909091,0.949920255183413
huasco,random,0,finetune,7,5,0.8598130841121495,0.9516746411483252
huasco,random,0,finetune,7,6,0.8141592920353983,0.9116427432216906
huasco,random,0,finetune,7,7,0.9047619047619048,0.9390749601275917
huasco,random,0,finetune,7,8,0.8943089430894309,0.9594896331738436
huasco,random,0,finetune,7,9,0.9152542372881356,0.9199362041467305
huasco,random,0,reptile,7,0,0.8852459016393442,0.9547049441786284
huasco,random,0,reptile,7,1,0.8833333333333333,0.9470494417862839
huasco,random,0,reptile,7,2,0.9180327868852459,0.9607655502392344
huasco,random,0,reptile,7,3,0.912,0.9626794258373205
huasco,random,0,reptile,7,4,0.8849557522123894,0.9732057416267942
huasco,random,0,reptile,7,5,0.8925619834710744,0.9328548644338117
huasco,random,0,reptile,7,6,0.8615384615384616,0.9223285486443381
huasco,random,0,reptile,7,7,0.9152542372881356,0.9687400318979267
huasco,random,0,reptile,7,8,0.8333333333333334,0.8593301435406697
huasco,random,0,reptile,7,9,0.9243697478991597,0.9665071770334929
huasco,random,0,fomaml,7,0,0.8780487804878049,0.9204146730462519
huasco,random,0,fomaml,7,1,0.7722772277227723,0.9272727272727272
huasco,random,0,fomaml,7,2,0.8785046728971962,0.9665071770334928
huasco,random,0,fomaml,7,3,0.8305084745762712,0.8794258373205741
huasco,random,0,fomaml,7,4,0.9047619047619048,0.9483253588516746
huasco,random,0,fomaml,7,5,0.8376068376068376,0.8921850079744816
huasco,random,0,fomaml,7,6,0.890625,0.9507177033492822
huasco,random,0,fomaml,7,7,0.9043478260869565,0.9295055821371611
huasco,random,0,fomaml,7,8,0.847457627118644,0.8827751196172248
huasco,random,0,fomaml,7,9,0.8596491228070176,0.9118022328548645
huasco,random,1,independent,7,0,0.9354838709677419,0.9745762711864407
huasco,random,1,independent,7,1,0.9166666666666666,0.9638200782268579
huasco,random,1,independent,7,2,0.9217391304347826,0.9791395045632333
huasco,random,1,independent,7,3,0.9026548672566371,0.9742503259452412
huasco,random,1,independent,7,4,0.9333333333333333,0.9582790091264667
huasco,random,1,independent,7,5,0.8907563025210085,0.9703389830508474
huasco,random,1,independent,7,6,0.9310344827586207,0.9898956975228161
huasco,random,1,independent,7,7,0.9193548387096774,0.9568122555410691
huasco,random,1,independent,7,8,0.8888888888888888,0.9771838331160365
huasco,random,1,independent,7,9,0.905982905982906,0.9608865710560626
huasco,random,1,finetune,7,0,0.9391304347826087,0.9742503259452413
huasco,random,1,finetune,7,1,0.9243697478991597,0.9762059973924382
huasco,random,1,finetune,7,2,0.8888888888888888,0.9797913950456323
huasco,random,1,finetune,7,3,0.9572649572649573,0.9928292046936115
huasco,random,1,finetune,7,4,0.9193548387096774,0.970664928292047
huasco,random,1,finetune,7,5,0.9217391304347826,0.9827249022164276
huasco,random,1,finetune,7,6,0.9322033898305084,0.9812581486310299
huasco,random,1,finetune,7,7,0.9491525423728814,0.9908735332464146
huasco,random,1,finetune,7,8,0.9217391304347826,0.976857887874837
huasco,random,1,finetune,7,9,0.9491525423728814,0.9892438070404171
huasco,random,1,reptile,7,0,0.9322033898305084,0.9784876140808344
huasco,random,1,reptile,7,1,0.8518518518518519,0.970664928292047
huasco,random,1,reptile,7,2,0.9333333333333333,0.9827249022164276
huasco,random,1,reptile,7,3,0.8928571428571429,0.9732724902216427
huasco,random,1,reptile,7,4,0.9365079365079365,0.9703389830508474
huasco,random,1,reptile,7,5,0.896551724137931,0.9608865710560626
huasco,random,1,reptile,7,6,0.9411764705882353,0.9797913950456323
huasco,random,1,reptile,7,7,0.9122807017543859,0.978161668839635
huasco,random,1,reptile,7,8,0.9166666666666666,0.9794654498044328
huasco,random,1,reptile,7,9,0.8813559322033898,0.9719687092568448
huasco,random,1,fomaml,7,0,0.8828828828828829,0.9576271186440678
huasco,random,1,fomaml,7,1,0.8793103448275862,0.9729465449804433
huasco,random,1,fomaml,7,2,0.95,0.9872881355932204
huasco,random,1,fomaml,7,3,0.8928571428571429,0.9749022164276402
huasco,random,1,fomaml,7,4,0.9491525423728814,0.9758800521512386
huasco,random,1,fomaml,7,5,0.9464285714285714,0.9902216427640157
huasco,random,1,fomaml,7,6,0.9411764705882353,0.9898956975228161
huasco,random,1,fomaml,7,7,0.9122807017543859,0.9846805736636245
huasco,random,1,fomaml,7,8,0.9217391304347826,0.976857887874837
huasco,random,1,fomaml,7,9,0.9322033898305084,0.9592568448500651
huasco,random,2,independent,7,0,0.9122807017543859,0.9652597402597403
huasco,random,2,independent,7,1,0.9217391304347826,0.9568181818181818
huasco,random,2,independent,7,2,0.8909090909090909,0.9019480519480519
huasco,random,2,independent,7,3,0.8888888888888888,0.8987012987012986
huasco,random,2,independent,7,4,0.9152542372881356,0.9576298701298702
huasco,random,2,independent,7,5,0.9203539823008849,0.9402597402597402
huasco,random,2,independent,7,6,0.905982905982906,0.9227272727272727
huasco,random,2,independent,7,7,0.9411764705882353,0.9655844155844155
huasco,random,2,independent,7,8,0.9122807017543859,0.9650974025974026
huasco,random,2,independent,7,9,0.8869565217391304,0.9155844155844156
huasco,random,2,finetune,7,0,0.8983050847457628,0.925974025974026
huasco,random,2,finetune,7,1,0.9298245614035088,0.9470779220779221
huasco,random,2,finetune,7,2,0.9026548672566371,0.9556818181818182
huasco,random,2,finetune,7,3,0.905982905982906,0.9295454545454545
huasco,random,2,finetune,7,4,0.9180327868852459,0.9454545454545454
huasco,random,2,finetune,7,5,0.9217391304347826,0.9535714285714285
huasco,random,2,finetune,7,6,0.8695652173913043,0.9301948051948051
huasco,random,2,finetune,7,7,0.9310344827586207,0.9649350649350649
huasco,random,2,finetune,7,8,0.8990825688073395,0.973051948051948
huasco,random,2,finetune,7,9,0.8983050847457628,0.9360389610389609
huasco,random,2,reptile,7,0,0.9203539823008849,0.9587662337662338
huasco,random,2,reptile,7,1,0.8909090909090909,0.9633116883116883
huasco,random,2,reptile,7,2,0.9565217391304348,0.9667207792207791
huasco,random,2,reptile,7,3,0.9107142857142857,0.951948051948052
huasco,random,2,reptile,7,4,0.9380530973451328,0.9788961038961039
huasco,random,2,reptile,7,5,0.9285714285714286,0.959090909090909
huasco,random,2,reptile,7,6,0.9009009009009009,0.9133116883116883
huasco,random,2,reptile,7,7,0.905982905982906,0.9038961038961039
huasco,random,2,reptile,7,8,0.9298245614035088,0.9564935064935065
huasco,random,2,reptile,7,9,0.8990825688073395,0.9633116883116883
huasco,random,2,fomaml,7,0,0.8653846153846154,0.9724025974025974
huasco,random,2,fomaml,7,1,0.9272727272727272,0.9724025974025974
huasco,random,2,fomaml,7,2,0.9491525423728814,0.95
huasco,random,2,fomaml,7,3,0.9107142857142857,0.972077922077922
huasco,random,2,fomaml,7,4,0.9009009009009009,0.9730519480519481
huasco,random,2,fomaml,7,5,0.9401709401709402,0.9639610389610389
huasco,random,2,fomaml,7,6,0.9380530973451328,0.9711038961038961
huasco,random,2,fomaml,7,7,0.9203539823008849,0.962987012987013
huasco,random,2,fomaml,7,8,0.9391304347826087,0.9699675324675325
huasco,random,2,fomaml,7,9,0.8712871287128713,0.9827922077922078
huasco,random,3,independent,7,0,0.8620689655172413,0.8983050847457628
huasco,random,3,independent,7,1,0.8363636363636363,0.8645697522816167
huasco,random,3,independent,7,2,0.8429752066115702,0.8927640156453716
huasco,random,3,independent,7,3,0.8448275862068966,0.8930899608865711
huasco,random,3,independent,7,4,0.8869565217391304,0.9082464146023468
huasco,random,3,independent,7,5,0.8695652173913043,0.9030312907431551
huasco,random,3,independent,7,6,0.8468468468468469,0.8732073011734028
huasco,random,3,independent,7,7,0.8793103448275862,0.8868970013037809
huasco,random,3,independent,7,8,0.85,0.883148631029987
huasco,random,3,independent,7,9,0.8521739130434782,0.8836375488917861
huasco,random,3,finetune,7,0,0.8347826086956521,0.8836375488917863
huasco,random,3,finetune,7,1,0.8869565217391304,0.9023794002607561
huasco,random,3,finetune,7,2,0.8771929824561403,0.9190026075619295
huasco,random,3,finetune,7,3,0.822429906542056,0.8798891786179922
huasco,random,3,finetune,7,4,0.8620689655172413,0.9159061277705345
huasco,random,3,finetune,7,5,0.8376068376068376,0.8888526727509778
huasco,random,3,finetune,7,6,0.8672566371681416,0.9064537157757496
huasco,random,3,finetune,7,7,0.8672566371681416,0.9260104302477183
huasco,random,3,finetune,7,8,0.9009009009009009,0.8921121251629727
huasco,random,3,finetune,7,9,0.782608695652174,0.8953715775749674
huasco,random,3,reptile,7,0,0.8288288288288288,0.9012385919165581
huasco,random,3,reptile,7,1,0.8547008547008547,0.8844524119947849
huasco,random,3,reptile,7,2,0.8547008547008547,0.8696219035202086
huasco,random,3,reptile,7,3,0.8703703703703703,0.9136245110821383
huasco,random,3,reptile,7,4,0.8717948717948718,0.8927640156453716
huasco,random,3,reptile,7,5,0.8440366972477065,0.8754889178617993
huasco,random,3,reptile,7,6,0.8524590163934426,0.9165580182529336
huasco,random,3,reptile,7,7,0.8547008547008547,0.8927640156453716
huasco,random,3,reptile,7,8,0.8717948717948718,0.9338331160365059
huasco,random,3,reptile,7,9,0.8771929824561403,0.909387222946545
huasco,random,3,fomaml,7,0,0.8717948717948718,0.8679921773142112
huasco,random,3,fomaml,7,1,0.8672566371681416,0.8978161668839635
huasco,random,3,fomaml,7,2,0.8495575221238938,0.9405149934810952
huasco,random,3,fomaml,7,3,0.85,0.8738591916558017
huasco,random,3,fomaml,7,4,0.8785046728971962,0.9084093872229465
huasco,random,3,fomaml,7,5,0.8672566371681416,0.9351368970013038
huasco,random,3,fomaml,7,6,0.8521739130434782,0.8901564537157758
huasco,random,3,fomaml,7,7,0.8648648648648649,0.9286179921773142
huasco,random,3,fomaml,7,8,0.8869565217391304,0.8924380704041721
huasco,random,3,fomaml,7,9,0.7884615384615384,0.8880378096479791
huasco,random,4,independent,7,0,0.8571428571428571,0.9691358024691358
huasco,random,4,independent,7,1,0.9345794392523364,0.9879792072774528
huasco,random,4,independent,7,2,0.9215686274509803,0.9896036387264456
huasco,random,4,independent,7,3,0.9203539823008849,0.9782326185834957
huasco,random,4,independent,7,4,0.9122807017543859,0.9666991552956465
huasco,random,4,independent,7,5,0.9320388349514563,0.9899285250162443
huasco,random,4,independent,7,6,0.9532710280373832,0.9918778427550358
huasco,random,4,independent,7,7,0.9454545454545454,0.9853801169590642
huasco,random,4,independent,7,8,0.9230769230769231,0.9876543209876543
huasco,random,4,independent,7,9,0.8910891089108911,0.9769330734243015
huasco,random,4,finetune,7,0,0.9473684210526315,0.9671864847303443
huasco,random,4,finetune,7,1,0.9642857142857143,0.9751461988304093
huasco,random,4,finetune,7,2,0.9306930693069307,0.9938271604938271
huasco,random,4,finetune,7,3,0.9259259259259259,0.98862897985705
huasco,random,4,finetune,7,4,0.9357798165137615,0.9876543209876543
huasco,random,4,finetune,7,5,0.9433962264150944,0.9873294346978557
huasco,random,4,finetune,7,6,0.9019607843137255,0.9769330734243015
huasco,random,4,finetune,7,7,0.9369369369369369,0.9769330734243015
huasco,random,4,finetune,7,8,0.8865979381443299,0.9925276153346329
huasco,random,4,finetune,7,9,0.9380530973451328,0.98862897985705
huasco,random,4,reptile,7,0,0.9090909090909091,0.9723846653671214
huasco,random,4,reptile,7,1,0.9217391304347826,0.9548408057179986
huasco,random,4,reptile,7,2,0.9369369369369369,0.9873294346978557
huasco,random,4,reptile,7,3,0.8712871287128713,0.9805068226120858
huasco,random,4,reptile,7,4,0.8543689320388349,0.9707602339181287
huasco,random,4,reptile,7,5,0.9532710280373832,0.9954515919428201
huasco,random,4,reptile,7,6,0.865979381443299,0.9772579597141
huasco,random,4,reptile,7,7,0.9369369369369369,0.9675113710201431
huasco,random,4,reptile,7,8,0.9369369369369369,0.9710851202079273
huasco,random,4,reptile,7,9,0.9523809523809523,0.996101364522417
huasco,random,4,fomaml,7,0,0.9454545454545454,0.9876543209876543
huasco,random,4,fomaml,7,1,0.897196261682243,0.9616634178037687
huasco,random,4,fomaml,7,2,0.9108910891089109,0.9918778427550357
huasco,random,4,fomaml,7,3,0.8932038834951457,0.9805068226120858
huasco,random,4,fomaml,7,4,0.8686868686868687,0.9759584145549058
huasco,random,4,fomaml,7,5,0.9107142857142857,0.9857050032488628
huasco,random,4,fomaml,7,6,0.9230769230769231,0.9876543209876543
huasco,random,4,fomaml,7,7,0.8653846153846154,0.9606887589343729
huasco,random,4,fomaml,7,8,0.9122807017543859,0.9574398960363872
huasco,random,4,fomaml,7,9,0.8440366972477065,0.9457439896036387
elqui,spatial,0,independent,7,0,0.4,0.896551724137931
elqui,spatial,0,independent,7,1,0.0,0.9655172413793104
elqui,spatial,0,independent,7,2,1.0,1.0
elqui,spatial,0,independent,7,3,0.0,0.9655172413793104
elqui,spatial,0,independent,7,4,0.2222222222222222,0.9310344827586208
elqui,spatial,0,independent,7,5,0.3333333333333333,0.9655172413793104
elqui,spatial,0,independent,7,6,0.6666666666666666,0.9655172413793104
elqui,spatial,0,independent,7,7,0.5,0.9655172413793104
elqui,spatial,0,independent,7,8,0.0,0.9310344827586207
elqui,spatial,0,independent,7,9,0.2222222222222222,0.8275862068965518
elqui,spatial,0,finetune,7,0,0.6666666666666666,0.9655172413793103
elqui,spatial,0,finetune,7,1,0.0,0.9655172413793104
elqui,spatial,0,finetune,7,2,0.6666666666666666,0.9655172413793104
elqui,spatial,0,finetune,7,3,0.0,0.9655172413793104
elqui,spatial,0,finetune,7,4,0.0,0.8620689655172414
elqui,spatial,0,finetune,7,5,0.5,1.0
elqui,spatial,0,finetune,7,6,0.0,0.8620689655172414
elqui,spatial,0,finetune,7,7,0.0,0.9655172413793104
elqui,spatial,0,finetune,7,8,0.4,0.9310344827586207
elqui,spatial,0,finetune,7,9,0.0,0.7241379310344828
elqui,spatial,0,reptile,7,0,0.0,0.9655172413793103
elqui,spatial,0,reptile,7,1,1.0,1.0
elqui,spatial,0,reptile,7,2,0.0,0.8620689655172414
elqui,spatial,0,reptile,7,3,0.6666666666666666,0.9655172413793104
elqui,spatial,0,reptile,7,4,0.0,0.9310344827586207
elqui,spatial,0,reptile,7,5,1.0,1.0
elqui,spatial,0,reptile,7,6,0.0,0.9655172413793103
elqui,spatial,0,reptile,7,7,0.0,0.8620689655172414
elqui,spatial,0,reptile,7,8,0.25,1.0
elqui,spatial,0,reptile,7,9,0.0,0.9655172413793104
elqui,spatial,0,fomaml,7,0,0.0,0.9655172413793104
elqui,spatial,0,fomaml,7,1,0.6666666666666666,0.9655172413793104
elqui,spatial,0,fomaml,7,2,0.0,1.0
elqui,spatial,0,fomaml,7,3,0.4,0.9655172413793104
elqui,spatial,0,fomaml,7,4,0.0,1.0
elqui,spatial,0,fomaml,7,5,1.0,1.0
elqui,spatial,0,fomaml,7,6,0.0,0.8620689655172414
elqui,spatial,0,fomaml,7,7,1.0,1.0
elqui,spatial,0,fomaml,7,8,0.0,1.0
elqui,spatial,0,fomaml,7,9,1.0,1.0
elqui,spatial,1,independent,7,0,0.9325153374233128,0.9146772767462422
elqui,spatial,1,independent,7,1,0.9230769230769231,0.8978779840848806
elqui,spatial,1,independent,7,2,0.9230769230769231,0.9261715296198054
elqui,spatial,1,independent,7,3,0.9135802469135802,0.9168877099911582
elqui,spatial,1,independent,7,4,0.9230769230769231,0.9378868258178602
elqui,spatial,1,independent,7,5,0.9135802469135802,0.8815207780725022
elqui,spatial,1,independent,7,6,0.9146341463414634,0.9566755083996463
elqui,spatial,1,independent,7,7,0.925,0.9118037135278514
elqui,spatial,1,independent,7,8,0.9212121212121213,0.8890362511052166
elqui,spatial,1,independent,7,9,0.925,0.9122458001768347
elqui,spatial,1,finetune,7,0,0.8552631578947368,0.8368700265251989
elqui,spatial,1,finetune,7,1,0.9058823529411765,0.8430592396109639
elqui,spatial,1,finetune,7,2,0.8774193548387097,0.7931034482758621
elqui,spatial,1,finetune,7,3,0.9166666666666666,0.8395225464190981
elqui,spatial,1,finetune,7,4,0.9341317365269461,0.9354553492484526
elqui,spatial,1,finetune,7,5,0.9176470588235294,0.919761273209549
elqui,spatial,1,finetune,7,6,0.9285714285714286,0.8720159151193634
elqui,spatial,1,finetune,7,7,0.9112426035502958,0.9124668435013262
elqui,spatial,1,finetune,7,8,0.9135802469135802,0.8766578249336869
elqui,spatial,1,finetune,7,9,0.9375,0.9549071618037136
elqui,spatial,1,reptile,7,0,0.9202453987730062,0.9000884173297966
elqui,spatial,1,reptile,7,1,0.9285714285714286,0.9454022988505747
elqui,spatial,1,reptile,7,2,0.9024390243902439,0.8284703801945181
elqui,spatial,1,reptile,7,3,0.9212121212121213,0.8819628647214854
elqui,spatial,1,reptile,7,4,0.9397590361445783,0.9849690539345712
elqui,spatial,1,reptile,7,5,0.9221556886227545,0.8841732979664013
elqui,spatial,1,reptile,7,6,0.9176470588235294,0.852343059239611
elqui,spatial,1,reptile,7,7,0.9259259259259259,0.9628647214854111
elqui,spatial,1,reptile,7,8,0.9397590361445783,0.9672855879752432
elqui,spatial,1,reptile,7,9,0.9221556886227545,0.9328028293545535
elqui,spatial,1,fomaml,7,0,0.9259259259259259,0.9080459770114943
elqui,spatial,1,fomaml,7,1,0.9341317365269461,0.9274977895667551
elqui,spatial,1,fomaml,7,2,0.9176470588235294,0.9624226348364279
elqui,spatial,1,fomaml,7,3,0.9135802469135802,0.8992042440318302
elqui,spatial,1,fomaml,7,4,0.926829268292683,0.9352343059239611
elqui,spatial,1,fomaml,7,5,0.9230769230769231,0.9438549955791334
elqui,spatial,1,fomaml,7,6,0.9156626506024096,0.872236958443855
elqui,spatial,1,fomaml,7,7,0.9182389937106918,0.8828470380194519
elqui,spatial,1,fomaml,7,8,0.9454545454545454,0.9812113174182139
elqui,spatial,1,fomaml,7,9,0.926829268292683,0.9045092838196287
elqui,spatial,2,independent,7,0,0.0,0.6984126984126984
elqui,spatial,2,independent,7,1,0.25,0.6666666666666667
elqui,spatial,2,independent,7,2,0.0,0.4761904761904762
elqui,spatial,2,independent,7,3,0.0,0.6190476190476191
elqui,spatial,2,independent,7,4,0.0,0.5714285714285714
elqui,spatial,2,independent,7,5,0.25,0.5396825396825398
elqui,spatial,2,independent,7,6,0.0,0.6746031746031746
elqui,spatial,2,independent,7,7,0.0,0.5952380952380952
elqui,spatial,2,independent,7,8,0.25,0.4841269841269842
elqui,spatial,2,independent,7,9,0.0,0.7222222222222222
elqui,spatial,2,finetune,7,0,0.2222222222222222,0.8333333333333334
elqui,spatial,2,finetune,7,1,0.2222222222222222,0.5714285714285714
elqui,spatial,2,finetune,7,2,0.0,0.5634920634920635
elqui,spatial,2,finetune,7,3,0.0,0.626984126984127
elqui,spatial,2,finetune,7,4,0.0,0.5555555555555556
elqui,spatial,2,finetune,7,5,0.0,0.8095238095238095
elqui,spatial,2,finetune,7,6,0.2222222222222222,0.6984126984126984
elqui,spatial,2,finetune,7,7,0.0,0.5555555555555556
elqui,spatial,2,finetune,7,8,0.0,0.5317460317460317
elqui,spatial,2,finetune,7,9,0.0,0.753968253968254
elqui,spatial,2,reptile,7,0,0.25,0.5714285714285714
elqui,spatial,2,reptile,7,1,0.2222222222222222,0.6428571428571428
elqui,spatial,2,reptile,7,2,0.0,0.6746031746031746
elqui,spatial,2,reptile,7,3,0.0,0.6825396825396826
elqui,spatial,2,reptile,7,4,0.25,0.6825396825396826
elqui,spatial,2,reptile,7,5,0.0,0.47619047619047616
elqui,spatial,2,reptile,7,6,0.25,0.6190476190476191
elqui,spatial,2,reptile,7,7,0.0,0.5873015873015873
elqui,spatial,2,reptile,7,8,0.0,0.47619047619047616
elqui,spatial,2,reptile,7,9,0.2222222222222222,0.7222222222222222
elqui,spatial,2,fomaml,7,0,0.25,0.6984126984126984
elqui,spatial,2,fomaml,7,1,0.25,0.7142857142857143
elqui,spatial,2,fomaml,7,2,0.0,0.6428571428571429
elqui,spatial,2,fomaml,7,3,0.0,0.5238095238095238
elqui,spatial,2,fomaml,7,4,0.0,0.5
elqui,spatial,2,fomaml,7,5,0.25,0.6666666666666667
elqui,spatial,2,fomaml,7,6,0.0,0.6666666666666667
elqui,spatial,2,fomaml,7,7,0.0,0.626984126984127
elqui,spatial,2,fomaml,7,8,0.25,0.6587301587301587
elqui,spatial,2,fomaml,7,9,0.0,0.5555555555555556
elqui,spatial,3,independent,7,0,0.25,0.76
elqui,spatial,3,independent,7,1,0.18181818181818182,0.96
elqui,spatial,3,independent,7,2,0.0,0.76
elqui,spatial,3,independent,7,3,0.0,0.8
elqui,spatial,3,independent,7,4,0.0,0.76
elqui,spatial,3,independent,7,5,0.2222222222222222,0.76
elqui,spatial,3,independent,7,6,0.0,0.88
elqui,spatial,3,independent,7,7,0.0,0.7999999999999999
elqui,spatial,3,independent,7,8,0.0,0.72
elqui,spatial,3,independent,7,9,0.0,0.88
elqui,spatial,3,finetune,7,0,0.0,0.72
elqui,spatial,3,finetune,7,1,0.0,0.6799999999999999
elqui,spatial,3,finetune,7,2,0.0,0.6799999999999999
elqui,spatial,3,finetune,7,3,0.0,0.8
elqui,spatial,3,finetune,7,4,0.0,0.72
elqui,spatial,3,finetune,7,5,0.0,0.6799999999999999
elqui,spatial,3,finetune,7,6,0.0,0.76
elqui,spatial,3,finetune,7,7,0.0,0.6799999999999999
elqui,spatial,3,finetune,7,8,0.0,0.72
