target,K,method,seed,episode,f1,auc
huasco,10,dann,7,1,0.8571428571428571,0.9600000000000001
huasco,10,dann,7,2,0.8235294117647058,0.98
huasco,10,dann,7,3,0.9473684210526315,1.0
huasco,10,dann,7,4,0.8695652173913043,0.9
huasco,10,dann,7,5,0.9,0.91
huasco,10,dann,7,6,0.9090909090909091,0.97
huasco,10,dann,7,7,0.8571428571428571,0.96
huasco,10,dann,7,8,0.9523809523809523,0.96
huasco,10,dann,7,9,0.9523809523809523,0.99
huasco,10,dann,7,10,0.9473684210526315,1.0
huasco,10,dann,7,11,0.7368421052631579,0.8250000000000001
huasco,10,dann,7,12,0.8181818181818182,0.9400000000000001
huasco,10,dann,7,13,0.8421052631578947,0.91
huasco,10,dann,7,14,0.9523809523809523,1.0
huasco,10,dann,7,15,0.5714285714285714,0.9099999999999999
huasco,10,dann,7,16,0.7058823529411765,0.8899999999999999
huasco,10,dann,7,17,0.7058823529411765,0.9
huasco,10,dann,7,18,0.9,0.93
huasco,10,dann,7,19,0.7619047619047619,0.91
huasco,10,dann,7,20,0.8181818181818182,0.91
huasco,10,dann,7,21,0.8695652173913043,0.9700000000000001
huasco,10,dann,7,22,0.8421052631578947,0.9299999999999999
huasco,10,dann,7,23,0.9,0.99
huasco,10,dann,7,24,0.9523809523809523,0.9550000000000001
huasco,10,dann,7,25,0.8,0.94
huasco,10,dann,7,26,0.7777777777777778,0.89
huasco,10,dann,7,27,0.7777777777777778,0.94
huasco,10,dann,7,28,0.9090909090909091,0.9700000000000001
huasco,10,dann,7,29,0.8888888888888888,1.0
huasco,10,dann,7,30,0.8421052631578947,0.9500000000000001
huasco,10,dann,7,31,0.8181818181818182,0.92
huasco,10,dann,7,32,0.9,0.9800000000000001
huasco,10,dann,7,33,0.9523809523809523,0.93
huasco,10,dann,7,34,0.8888888888888888,0.9500000000000001
huasco,10,dann,7,35,0.6956521739130435,0.8
huasco,10,dann,7,36,0.9,0.99
huasco,10,dann,7,37,0.9523809523809523,1.0
huasco,10,dann,7,38,0.8571428571428571,0.8799999999999999
huasco,10,dann,7,39,0.7777777777777778,0.8
huasco,10,dann,7,40,0.8,0.855
huasco,10,dann,7,41,0.782608695652174,0.78
huasco,10,dann,7,42,0.6666666666666666,0.8
huasco,10,dann,7,43,0.8695652173913043,1.0
huasco,10,dann,7,44,0.8235294117647058,0.97
huasco,10,dann,7,45,0.7368421052631579,0.83
huasco,10,dann,7,46,1.0,1.0
huasco,10,dann,7,47,0.8181818181818182,0.95
huasco,10,dann,7,48,0.9523809523809523,0.92
huasco,10,dann,7,49,0.8571428571428571,0.9199999999999999
huasco,20,dann,7,0,0.8888888888888888,0.98
huasco,20,dann,7,1,0.9523809523809523,1.0
huasco,20,dann,7,2,1.0,1.0
huasco,20,dann,7,3,0.9,0.9600000000000001
huasco,20,dann,7,4,1.0,1.0
huasco,20,dann,7,5,0.9,0.99
huasco,20,dann,7,6,1.0,1.0
huasco,20,dann,7,7,0.9523809523809523,0.98
huasco,20,dann,7,8,0.8181818181818182,0.885
huasco,20,dann,7,9,0.8181818181818182,0.8
huasco,20,dann,7,10,1.0,1.0
huasco,20,dann,7,11,1.0,1.0
huasco,20,dann,7,12,0.8888888888888888,1.0
huasco,20,dann,7,13,0.8888888888888888,1.0
huasco,20,dann,7,14,0.9523809523809523,1.0
huasco,20,dann,7,15,0.8235294117647058,0.9999999999999999
huasco,20,dann,7,16,0.8888888888888888,1.0
huasco,20,dann,7,17,0.9523809523809523,0.935
huasco,20,dann,7,18,0.9523809523809523,0.98
huasco,20,dann,7,19,0.8888888888888888,1.0
huasco,20,dann,7,20,1.0,1.0
huasco,20,dann,7,21,0.8421052631578947,0.95
huasco,20,dann,7,22,0.8421052631578947,0.9800000000000001
huasco,20,dann,7,23,0.9473684210526315,1.0
huasco,20,dann,7,24,0.8181818181818182,0.8300000000000001
huasco,20,dann,7,25,0.8181818181818182,0.9500000000000001
huasco,20,dann,7,26,0.8235294117647058,1.0
huasco,20,dann,7,27,0.9473684210526315,1.0
huasco,20,dann,7,28,0.9523809523809523,0.9299999999999999
huasco,20,dann,7,29,0.9473684210526315,0.99
huasco,20,dann,7,30,0.8333333333333334,0.9
huasco,20,dann,7,31,0.8695652173913043,0.93
huasco,20,dann,7,32,0.8695652173913043,0.925
huasco,20,dann,7,33,1.0,1.0
huasco,20,dann,7,34,0.8888888888888888,0.9899999999999999
huasco,20,dann,7,35,0.9,0.9700000000000001
huasco,20,dann,7,36,1.0,1.0
huasco,20,dann,7,37,0.8888888888888888,1.0
huasco,20,dann,7,38,0.8,0.9600000000000001
huasco,20,dann,7,39,1.0,0.9999999999999999
huasco,20,dann,7,40,1.0,1.0
huasco,20,dann,7,41,0.8181818181818182,0.865
huasco,20,dann,7,42,0.9523809523809523,0.92
huasco,20,dann,7,43,0.8421052631578947,0.91
huasco,20,dann,7,44,0.9,0.98
huasco,20,dann,7,45,0.8571428571428571,0.9299999999999999
huasco,20,dann,7,46,0.9473684210526315,1.0
huasco,20,dann,7,47,0.9473684210526315,0.99
huasco,20,dann,7,48,0.8181818181818182,0.82
huasco,20,dann,7,49,0.7368421052631579,0.94
elqui,1,dann,7,0,0.5714285714285714,0.75
elqui,1,dann,7,1,0.8421052631578947,0.8
elqui,1,dann,7,2,0.7,0.85
elqui,1,dann,7,3,0.8235294117647058,0.92
elqui,1,dann,7,4,0.625,0.9100000000000001
elqui,1,dann,7,5,0.18181818181818182,0.8
elqui,1,dann,7,6,0.64,0.4600000000000001
elqui,1,dann,7,7,0.5555555555555556,0.85
elqui,1,dann,7,8,0.5714285714285714,0.94
elqui,1,dann,7,9,0.46153846153846156,0.61
elqui,1,dann,7,10,0.56,0.6
elqui,1,dann,7,11,0.18181818181818182,0.79
elqui,1,dann,7,12,0.5263157894736842,0.595
elqui,1,dann,7,13,0.8571428571428571,0.8800000000000001
elqui,1,dann,7,14,0.625,0.6900000000000002
elqui,1,dann,7,15,0.75,0.89
elqui,1,dann,7,16,0.46153846153846156,0.77
elqui,1,dann,7,17,0.7619047619047619,0.75
elqui,1,dann,7,18,0.8235294117647058,0.88
elqui,1,dann,7,19,0.5714285714285714,0.5599999999999999
elqui,1,dann,7,20,0.42857142857142855,0.6900000000000001
elqui,1,dann,7,21,0.8235294117647058,0.87
elqui,1,dann,7,22,0.5263157894736842,0.6699999999999999
elqui,1,dann,7,23,0.6923076923076923,0.8600000000000001
elqui,1,dann,7,24,0.42857142857142855,0.71
elqui,1,dann,7,25,0.5714285714285714,0.71
elqui,1,dann,7,26,0.625,0.77
elqui,1,dann,7,27,0.782608695652174,0.9000000000000001
elqui,1,dann,7,28,0.7272727272727273,0.71
elqui,1,dann,7,29,0.631578947368421,0.83
elqui,1,dann,7,30,0.75,0.71
elqui,1,dann,7,31,0.75,0.5900000000000001
elqui,1,dann,7,32,0.6086956521739131,0.685
elqui,1,dann,7,33,0.3076923076923077,0.6800000000000002
elqui,1,dann,7,34,0.75,0.9
elqui,1,dann,7,35,0.6666666666666666,0.8999999999999999
elqui,1,dann,7,36,0.5714285714285714,0.8500000000000001
elqui,1,dann,7,37,0.6,0.69
elqui,1,dann,7,38,0.7272727272727273,0.7
elqui,1,dann,7,39,0.5833333333333334,0.6399999999999999
elqui,1,dann,7,40,0.7777777777777778,0.84
elqui,1,dann,7,41,0.75,0.77
elqui,1,dann,7,42,0.6666666666666666,0.9300000000000002
elqui,1,dann,7,43,0.18181818181818182,0.8
elqui,1,dann,7,44,0.6,0.68
elqui,1,dann,7,45,0.7058823529411765,0.8
elqui,1,dann,7,46,0.8181818181818182,0.9199999999999999
elqui,1,dann,7,47,0.6666666666666666,0.62
elqui,1,dann,7,48,0.7272727272727273,0.76
elqui,1,dann,7,49,0.782608695652174,0.92
elqui,5,dann,7,0,0.6666666666666666,0.68
elqui,5,dann,7,1,0.625,0.7699999999999999
elqui,5,dann,7,2,0.75,0.85
elqui,5,dann,7,3,0.8888888888888888,0.9
elqui,5,dann,7,4,0.72,0.9400000000000001
elqui,5,dann,7,5,0.6666666666666666,0.85
elqui,5,dann,7,6,0.7777777777777778,0.9
elqui,5,dann,7,7,0.7368421052631579,0.6799999999999999
elqui,5,dann,7,8,0.75,0.97
elqui,5,dann,7,9,0.8,0.9
elqui,5,dann,7,10,0.631578947368421,0.79
elqui,5,dann,7,11,0.6666666666666666,0.79
elqui,5,dann,7,12,0.375,0.705
elqui,5,dann,7,13,0.7407407407407407,0.71
elqui,5,dann,7,14,0.7619047619047619,0.8400000000000002
elqui,5,dann,7,15,0.9090909090909091,0.96
elqui,5,dann,7,16,1.0,1.0
elqui,5,dann,7,17,0.8421052631578947,0.9299999999999999
elqui,5,dann,7,18,0.7368421052631579,0.94
elqui,5,dann,7,19,0.6666666666666666,0.8700000000000001
elqui,5,dann,7,20,0.6666666666666666,0.9
elqui,5,dann,7,21,0.631578947368421,0.73
elqui,5,dann,7,22,0.6363636363636364,0.8
elqui,5,dann,7,23,1.0,1.0
elqui,5,dann,7,24,0.75,0.89
elqui,5,dann,7,25,0.6956521739130435,0.87
elqui,5,dann,7,26,0.6363636363636364,0.78
elqui,5,dann,7,27,0.5714285714285714,0.78
elqui,5,dann,7,28,0.8571428571428571,0.96
elqui,5,dann,7,29,0.7058823529411765,0.83
elqui,5,dann,7,30,0.18181818181818182,0.76
elqui,5,dann,7,31,0.7619047619047619,0.8049999999999999
elqui,5,dann,7,32,0.625,0.89
elqui,5,dann,7,33,0.6666666666666666,0.71
elqui,5,dann,7,34,0.5882352941176471,0.6799999999999999
elqui,5,dann,7,35,0.4444444444444444,0.5800000000000001
elqui,5,dann,7,36,0.7692307692307693,0.78
elqui,5,dann,7,37,0.7,0.78
elqui,5,dann,7,38,0.6923076923076923,0.6950000000000001
elqui,5,dann,7,39,0.6666666666666666,0.96
elqui,5,dann,7,40,0.6666666666666666,0.77
elqui,5,dann,7,41,0.631578947368421,0.76
elqui,5,dann,7,42,0.7058823529411765,0.8700000000000001
elqui,5,dann,7,43,0.8,0.92
elqui,5,dann,7,44,0.7368421052631579,0.82
elqui,5,dann,7,45,0.75,0.74
elqui,5,dann,7,46,0.5882352941176471,0.6649999999999999
elqui,5,dann,7,47,0.5882352941176471,0.86
elqui,5,dann,7,48,0.7368421052631579,0.825
elqui,5,dann,7,49,0.8,0.86
elqui,10,dann,7,0,0.7368421052631579,0.81
elqui,10,dann,7,1,0.8,0.93
elqui,10,dann,7,2,0.782608695652174,0.85
elqui,10,dann,7,3,0.8,0.765
elqui,10,dann,7,4,0.7,0.7899999999999999
elqui,10,dann,7,5,0.8888888888888888,0.8
elqui,10,dann,7,6,0.6666666666666666,0.85
elqui,10,dann,7,7,0.7777777777777778,0.9199999999999999
elqui,10,dann,7,8,0.8235294117647058,0.93
elqui,10,dann,7,9,0.7692307692307693,1.0
elqui,10,dann,7,10,0.7368421052631579,0.765
elqui,10,dann,7,11,0.8421052631578947,0.98
elqui,10,dann,7,12,0.9523809523809523,1.0
elqui,10,dann,7,13,0.8235294117647058,0.81
elqui,10,dann,7,14,0.8,0.88
elqui,10,dann,7,15,0.8,0.92
elqui,10,dann,7,16,0.8235294117647058,0.9700000000000001
elqui,10,dann,7,17,0.6666666666666666,0.75
elqui,10,dann,7,18,0.8571428571428571,0.96
elqui,10,dann,7,19,0.8571428571428571,0.9600000000000001
elqui,10,dann,7,20,0.8695652173913043,0.93
elqui,10,dann,7,21,0.7368421052631579,0.79
elqui,10,dann,7,22,0.9,0.98
elqui,10,dann,7,23,0.8421052631578947,0.94
elqui,10,dann,7,24,0.7368421052631579,0.91
elqui,10,dann,7,25,0.5263157894736842,0.6200000000000001
elqui,10,dann,7,26,0.8888888888888888,0.9400000000000001
elqui,10,dann,7,27,0.8571428571428571,0.9200000000000002
elqui,10,dann,7,28,0.8695652173913043,0.96
elqui,10,dann,7,29,0.7368421052631579,0.84
elqui,10,dann,7,30,0.5555555555555556,0.78
elqui,10,dann,7,31,0.8235294117647058,0.88
elqui,10,dann,7,32,0.9473684210526315,0.9
elqui,10,dann,7,33,0.8235294117647058,0.8200000000000001
elqui,10,dann,7,34,0.7619047619047619,0.77
elqui,10,dann,7,35,0.7619047619047619,0.8900000000000001
elqui,10,dann,7,36,0.8888888888888888,0.8400000000000001
elqui,10,dann,7,37,0.8181818181818182,0.905
elqui,10,dann,7,38,0.9473684210526315,0.9600000000000001
elqui,10,dann,7,39,0.8235294117647058,0.9
elqui,10,dann,7,40,0.6666666666666666,0.96
elqui,10,dann,7,41,0.8,0.9
elqui,10,dann,7,42,0.9090909090909091,0.9500000000000001
elqui,10,dann,7,43,0.8571428571428571,0.9099999999999999
elqui,10,dann,7,44,0.9,0.8450000000000001
elqui,10,dann,7,45,0.5555555555555556,0.74
elqui,10,dann,7,46,0.8,0.845
elqui,10,dann,7,47,0.7777777777777778,0.77
elqui,10,dann,7,48,0.782608695652174,0.74
elqui,10,dann,7,49,0.7619047619047619,0.8500000000000001
elqui,20,dann,7,0,0.8421052631578947,0.8400000000000001
elqui,20,dann,7,1,0.8,0.8400000000000001
elqui,20,dann,7,2,0.75,0.8
elqui,20,dann,7,3,0.8421052631578947,0.9
elqui,20,dann,7,4,0.8235294117647058,0.9400000000000001
elqui,20,dann,7,5,0.7368421052631579,0.885
elqui,20,dann,7,6,0.8181818181818182,0.9
elqui,20,dann,7,7,0.8888888888888888,0.96
elqui,20,dann,7,8,0.7058823529411765,0.9400000000000001
elqui,20,dann,7,9,0.7,0.87
elqui,20,dann,7,10,0.8571428571428571,0.9700000000000001
elqui,20,dann,7,11,0.9,0.96
elqui,20,dann,7,12,0.8235294117647058,0.99
elqui,20,dann,7,13,0.8421052631578947,0.88
elqui,20,dann,7,14,0.8571428571428571,0.9500000000000001
elqui,20,dann,7,15,0.782608695652174,0.7849999999999999
elqui,20,dann,7,16,0.7777777777777778,0.8500000000000001
elqui,20,dann,7,17,0.9,0.885
elqui,20,dann,7,18,0.6666666666666666,0.87
elqui,20,dann,7,19,0.8333333333333334,1.0
elqui,20,dann,7,20,0.7692307692307693,0.91
elqui,20,dann,7,21,0.9090909090909091,1.0
elqui,20,dann,7,22,0.9523809523809523,0.99
elqui,20,dann,7,23,0.9090909090909091,1.0
elqui,20,dann,7,24,0.7777777777777778,0.81
elqui,20,dann,7,25,0.7777777777777778,0.9199999999999999
elqui,20,dann,7,26,0.8,0.8550000000000001
elqui,20,dann,7,27,0.9523809523809523,0.96
elqui,20,dann,7,28,0.7368421052631579,0.81
elqui,20,dann,7,29,0.6,0.705
elqui,20,dann,7,30,0.9,0.9199999999999999
elqui,20,dann,7,31,0.75,0.8200000000000001
elqui,20,dann,7,32,1.0,1.0
elqui,20,dann,7,33,0.72,0.8699999999999999
elqui,20,dann,7,34,0.7,0.86
elqui,20,dann,7,35,1.0,1.0
elqui,20,dann,7,36,0.8571428571428571,0.9000000000000001
elqui,20,dann,7,37,0.9,0.99
elqui,20,dann,7,38,0.7777777777777778,0.9
elqui,20,dann,7,39,0.8421052631578947,0.8550000000000001
elqui,20,dann,7,40,0.9523809523809523,0.9400000000000001
elqui,20,dann,7,41,0.9473684210526315,0.92
elqui,20,dann,7,42,0.9,0.9400000000000001
elqui,20,dann,7,43,0.7777777777777778,0.8500000000000001
elqui,20,dann,7,44,0.8421052631578947,0.9299999999999999
elqui,20,dann,7,45,0.8181818181818182,0.88
elqui,20,dann,7,46,0.7777777777777778,0.82
elqui,20,dann,7,47,0.8181818181818182,0.92
elqui,20,dann,7,48,0.8,0.88
elqui,20,dann,7,49,0.8181818181818182,0.89
limari,1,dann,7,0,0.6666666666666666,0.7100000000000001
limari,1,dann,7,1,0.23529411764705882,0.42000000000000004
limari,1,dann,7,2,0.7368421052631579,0.7799999999999999
limari,1,dann,7,3,0.6666666666666666,0.82
limari,1,dann,7,4,0.6666666666666666,0.73
limari,1,dann,7,5,0.0,0.5
limari,1,dann,7,6,0.35294117647058826,0.48
limari,1,dann,7,7,0.5263157894736842,0.64
limari,1,dann,7,8,0.3333333333333333,0.49
limari,1,dann,7,9,0.5,0.5700000000000001
limari,1,dann,7,10,0.6956521739130435,0.6799999999999999
limari,1,dann,7,11,0.6956521739130435,0.72
limari,1,dann,7,12,0.56,0.24
limari,1,dann,7,13,0.4,0.79
limari,1,dann,7,14,0.631578947368421,0.76
limari,1,dann,7,15,0.5882352941176471,0.795
limari,1,dann,7,16,0.0,0.44000000000000006
limari,1,dann,7,17,0.18181818181818182,0.6799999999999999
limari,1,dann,7,18,0.15384615384615385,0.5700000000000001
limari,1,dann,7,19,0.6153846153846154,0.41000000000000003
limari,1,dann,7,20,0.5384615384615384,0.29000000000000004
limari,1,dann,7,21,0.5882352941176471,0.82
limari,1,dann,7,22,0.5714285714285714,0.5800000000000001
limari,1,dann,7,23,0.0,0.74
limari,1,dann,7,24,0.15384615384615385,0.65
limari,1,dann,7,25,0.2857142857142857,0.6
limari,1,dann,7,26,0.75,0.65
limari,1,dann,7,27,0.782608695652174,0.64
limari,1,dann,7,28,0.8333333333333334,0.6900000000000001
limari,1,dann,7,29,0.5,0.43999999999999995
limari,1,dann,7,30,0.5384615384615384,0.44
limari,1,dann,7,31,0.5,0.71
limari,1,dann,7,32,0.6086956521739131,0.57
limari,1,dann,7,33,0.14285714285714285,0.63
limari,1,dann,7,34,0.3076923076923077,0.6299999999999999
limari,1,dann,7,35,0.6,0.61
limari,1,dann,7,36,0.6666666666666666,0.76
limari,1,dann,7,37,0.6086956521739131,0.47
limari,1,dann,7,38,0.15384615384615385,0.75
limari,1,dann,7,39,0.7,0.75
limari,1,dann,7,40,0.56,0.35000000000000003
limari,1,dann,7,41,0.3333333333333333,0.56
limari,1,dann,7,42,0.6,0.65
limari,1,dann,7,43,0.8,0.755
limari,1,dann,7,44,0.5882352941176471,0.75
limari,1,dann,7,45,0.0,0.64
limari,1,dann,7,46,0.5714285714285714,0.8899999999999999
limari,1,dann,7,47,0.16666666666666666,0.71
limari,1,dann,7,48,0.43478260869565216,0.32999999999999996
limari,1,dann,7,49,0.6,0.66
limari,5,dann,7,0,0.6086956521739131,0.515
limari,5,dann,7,1,0.631578947368421,0.84
limari,5,dann,7,2,0.7058823529411765,0.82
limari,5,dann,7,3,0.7058823529411765,0.77
limari,5,dann,7,4,0.5833333333333334,0.6649999999999999
limari,5,dann,7,5,0.6666666666666666,0.6749999999999999
limari,5,dann,7,6,0.8,0.775
limari,5,dann,7,7,0.8,0.77
limari,5,dann,7,8,0.25,0.5
limari,5,dann,7,9,0.8333333333333334,0.7300000000000001
limari,5,dann,7,10,0.6956521739130435,0.63
limari,5,dann,7,11,0.5333333333333333,0.7350000000000001
limari,5,dann,7,12,0.6,0.6900000000000001
limari,5,dann,7,13,0.7272727272727273,0.77
limari,5,dann,7,14,0.6666666666666666,0.7000000000000001
limari,5,dann,7,15,0.6086956521739131,0.63
limari,5,dann,7,16,0.5714285714285714,0.575
limari,5,dann,7,17,0.5882352941176471,0.8200000000000001
limari,5,dann,7,18,0.5454545454545454,0.55
limari,5,dann,7,19,0.5263157894736842,0.5800000000000001
limari,5,dann,7,20,0.3076923076923077,0.74
limari,5,dann,7,21,0.6363636363636364,0.7
limari,5,dann,7,22,0.72,0.6400000000000001
limari,5,dann,7,23,0.375,0.5850000000000001
limari,5,dann,7,24,0.8421052631578947,0.8400000000000001
limari,5,dann,7,25,0.5,0.8200000000000001
limari,5,dann,7,26,0.631578947368421,0.7300000000000001
limari,5,dann,7,27,0.6,0.61
limari,5,dann,7,28,0.5555555555555556,0.68
limari,5,dann,7,29,0.6956521739130435,0.67
limari,5,dann,7,30,0.42857142857142855,0.75
limari,5,dann,7,31,0.7368421052631579,0.89
limari,5,dann,7,32,0.5,0.565
limari,5,dann,7,33,0.72,0.61
limari,5,dann,7,34,0.8181818181818182,0.71
limari,5,dann,7,35,0.6666666666666666,0.87
limari,5,dann,7,36,0.56,0.52
limari,5,dann,7,37,0.5882352941176471,0.8049999999999999
limari,5,dann,7,38,0.4444444444444444,0.6599999999999999
limari,5,dann,7,39,0.6956521739130435,0.69
limari,5,dann,7,40,0.625,0.8300000000000001
limari,5,dann,7,41,0.375,0.71
limari,5,dann,7,42,0.5882352941176471,0.74
limari,5,dann,7,43,0.5714285714285714,0.65
limari,5,dann,7,44,0.625,0.88
limari,5,dann,7,45,0.4,0.65
limari,5,dann,7,46,0.7368421052631579,0.82
limari,5,dann,7,47,0.8,0.6000000000000001
limari,5,dann,7,48,0.9523809523809523,0.9
limari,5,dann,7,49,0.5882352941176471,0.67
limari,10,dann,7,0,0.5333333333333333,0.765
limari,10,dann,7,1,0.6666666666666666,0.74
limari,10,dann,7,2,0.7368421052631579,0.8
limari,10,dann,7,3,0.7692307692307693,0.51
limari,10,dann,7,4,0.5555555555555556,0.53
limari,10,dann,7,5,0.45454545454545453,0.5700000000000001
limari,10,dann,7,6,0.5882352941176471,0.8
limari,10,dann,7,7,0.7619047619047619,0.86
limari,10,dann,7,8,0.8,0.62
limari,10,dann,7,9,0.5555555555555556,0.6950000000000001
limari,10,dann,7,10,0.5555555555555556,0.77
limari,10,dann,7,11,0.6666666666666666,0.72
limari,10,dann,7,12,0.8,0.74
limari,10,dann,7,13,0.7058823529411765,0.8700000000000001
limari,10,dann,7,14,0.56,0.33999999999999997
limari,10,dann,7,15,0.7368421052631579,0.88
limari,10,dann,7,16,0.6363636363636364,0.73
limari,10,dann,7,17,0.6666666666666666,0.68
limari,10,dann,7,18,0.7692307692307693,0.685
limari,10,dann,7,19,0.8181818181818182,0.76
limari,10,dann,7,20,0.5454545454545454,0.6249999999999999
limari,10,dann,7,21,0.6956521739130435,0.73
limari,10,dann,7,22,0.6956521739130435,0.79
limari,10,dann,7,23,0.42105263157894735,0.56
limari,10,dann,7,24,0.6,0.74
limari,10,dann,7,25,0.782608695652174,0.93
limari,10,dann,7,26,0.631578947368421,0.8150000000000001
limari,10,dann,7,27,0.5882352941176471,0.83
limari,10,dann,7,28,0.7777777777777778,0.865
limari,10,dann,7,29,0.7777777777777778,0.8500000000000001
limari,10,dann,7,30,0.6666666666666666,0.6799999999999999
limari,10,dann,7,31,0.75,0.74
limari,10,dann,7,32,0.75,0.64
limari,10,dann,7,33,0.6666666666666666,0.84
limari,10,dann,7,34,0.631578947368421,0.7100000000000001
limari,10,dann,7,35,0.8,0.87
limari,10,dann,7,36,0.7692307692307693,0.645
limari,10,dann,7,37,0.6956521739130435,0.7050000000000001
limari,10,dann,7,38,0.5555555555555556,0.75
limari,10,dann,7,39,0.7058823529411765,0.795
limari,10,dann,7,40,0.5714285714285714,0.94
limari,10,dann,7,41,0.6956521739130435,0.58
limari,10,dann,7,42,0.5882352941176471,0.7999999999999999
limari,10,dann,7,43,0.47058823529411764,0.73
limari,10,dann,7,44,0.26666666666666666,0.62
limari,10,dann,7,45,0.4444444444444444,0.66
limari,10,dann,7,46,0.625,0.85
limari,10,dann,7,47,0.7368421052631579,0.89
limari,10,dann,7,48,0.48,0.42
limari,10,dann,7,49,0.5263157894736842,0.6699999999999999
limari,20,dann,7,0,0.5882352941176471,0.8499999999999999
limari,20,dann,7,1,0.8181818181818182,0.8699999999999999
limari,20,dann,7,2,0.8,0.9
limari,20,dann,7,3,0.5555555555555556,0.75
limari,20,dann,7,4,0.6666666666666666,0.8799999999999999
limari,20,dann,7,5,0.6666666666666666,0.6
limari,20,dann,7,6,0.5,0.8
limari,20,dann,7,7,0.7272727272727273,0.77
limari,20,dann,7,8,0.8,0.835
limari,20,dann,7,9,0.8,0.9
limari,20,dann,7,10,0.6363636363636364,0.76
limari,20,dann,7,11,0.5,0.63
limari,20,dann,7,12,0.75,0.81
limari,20,dann,7,13,0.6,0.64
limari,20,dann,7,14,0.5555555555555556,0.65
limari,20,dann,7,15,0.6363636363636364,0.72
limari,20,dann,7,16,0.8421052631578947,0.9199999999999999
limari,20,dann,7,17,0.5,0.65
limari,20,dann,7,18,0.8235294117647058,0.9299999999999999
limari,20,dann,7,19,0.5555555555555556,0.7000000000000001
limari,20,dann,7,20,0.8421052631578947,0.9000000000000001
limari,20,dann,7,21,0.782608695652174,0.725
limari,20,dann,7,22,0.631578947368421,0.67
limari,20,dann,7,23,0.5333333333333333,0.78
limari,20,dann,7,24,0.6,0.7
limari,20,dann,7,25,0.7368421052631579,0.88
limari,20,dann,7,26,0.6666666666666666,0.81
limari,20,dann,7,27,0.6,0.75
limari,20,dann,7,28,0.4444444444444444,0.56
limari,20,dann,7,29,0.5,0.7000000000000001
limari,20,dann,7,30,0.7272727272727273,0.7300000000000001
limari,20,dann,7,31,0.7,0.72
limari,20,dann,7,32,0.7,0.69
limari,20,dann,7,33,0.7,0.8300000000000001
limari,20,dann,7,34,0.6666666666666666,0.76
limari,20,dann,7,35,0.7,0.85
limari,20,dann,7,36,0.8,0.9199999999999999
limari,20,dann,7,37,0.8,0.9199999999999999
limari,20,dann,7,38,0.7272727272727273,0.8300000000000001
limari,20,dann,7,39,0.7777777777777778,0.92
limari,20,dann,7,40,0.5714285714285714,0.64
limari,20,dann,7,41,0.6666666666666666,0.82
limari,20,dann,7,42,0.6666666666666666,0.88
limari,20,dann,7,43,0.5882352941176471,0.72
limari,20,dann,7,44,0.8,0.88
limari,20,dann,7,45,0.7272727272727273,0.74
limari,20,dann,7,46,0.6666666666666666,0.76
limari,20,dann,7,47,0.8571428571428571,0.9099999999999999
limari,20,dann,7,48,0.75,0.76
limari,20,dann,7,49,0.7,0.8250000000000001
